Date,Open,High,Low,Close,Adj Close,Volume
13-07-1976,0.018229,0.018229,0.017578,0.017578,0.009660587,1305600
14-07-1976,0.017578,0.017741,0.017253,0.017253,0.009481967,5299200
15-07-1976,0.017253,0.017578,0.017253,0.017253,0.009481967,3072000
16-07-1976,0.017253,0.017415,0.01709,0.01709,0.009392388,12979200
19-07-1976,0.01709,0.017253,0.016927,0.01709,0.009392388,998400
20-07-1976,0.016927,0.016927,0.016602,0.016602,0.009124198,768000
21-07-1976,0.016764,0.016764,0.016764,0.016764,0.009213224,844800
22-07-1976,0.016764,0.016927,0.016276,0.016439,0.009034611,19891200
23-07-1976,0.016439,0.016602,0.015951,0.015951,0.008766414,7833600
26-07-1976,0.015951,0.016276,0.014974,0.015462,0.008497667,25113600
27-07-1976,0.015462,0.015788,0.015462,0.015788,0.008676829,26572800
28-07-1976,0.015788,0.015788,0.015462,0.015625,0.008587247,9600000
29-07-1976,0.015625,0.015625,0.015299,0.015462,0.008497667,7526400
30-07-1976,0.015462,0.015788,0.015299,0.015625,0.008587247,22195200
02-08-1976,0.015788,0.016276,0.015788,0.016276,0.008945027,27033600
03-08-1976,0.016602,0.016764,0.016602,0.016764,0.009213224,26880000
04-08-1976,0.016927,0.017415,0.016927,0.017415,0.009571005,25497600
05-08-1976,0.017415,0.017415,0.01709,0.017415,0.009571005,2073600
06-08-1976,0.017415,0.017415,0.017253,0.017253,0.009481967,1152000
09-08-1976,0.017253,0.017578,0.017253,0.017578,0.009660587,3840000
10-08-1976,0.017578,0.017578,0.017415,0.017415,0.009571005,4915200
11-08-1976,0.017415,0.017578,0.017415,0.017415,0.009571005,4992000
12-08-1976,0.017578,0.017741,0.017578,0.017578,0.009660587,2380800
13-08-1976,0.017578,0.017904,0.017415,0.017415,0.009571005,1996800
16-08-1976,0.017415,0.017578,0.017253,0.017253,0.009481967,19123200
17-08-1976,0.017415,0.017578,0.017415,0.017578,0.009660587,4377600
18-08-1976,0.017578,0.017904,0.017415,0.017415,0.009571005,7065600
19-08-1976,0.017415,0.018066,0.017415,0.017741,0.009750167,12134400
20-08-1976,0.017741,0.017904,0.017578,0.017904,0.009839752,1075200
23-08-1976,0.017904,0.018229,0.017741,0.018229,0.010018365,2457600
24-08-1976,0.018229,0.018229,0.017578,0.017904,0.009839752,53068800
25-08-1976,0.017904,0.019206,0.017904,0.019206,0.010555308,10444800
26-08-1976,0.019206,0.019531,0.019043,0.019043,0.010465727,12595200
27-08-1976,0.01888,0.01888,0.018717,0.018717,0.010286561,2380800
30-08-1976,0.01888,0.019206,0.01888,0.019206,0.010555308,4608000
31-08-1976,0.019206,0.019368,0.019043,0.019206,0.010555308,2764800
01-09-1976,0.019206,0.019368,0.019043,0.019368,0.010644339,32947200
02-09-1976,0.019531,0.019531,0.019531,0.019531,0.010733928,7833600
03-09-1976,0.019531,0.019531,0.019368,0.019368,0.010658528,10291200
07-09-1976,0.019368,0.019694,0.019206,0.019206,0.010569377,2688000
08-09-1976,0.019206,0.019368,0.018717,0.01888,0.01038997,3225600
09-09-1976,0.01888,0.019043,0.01888,0.01888,0.01038997,768000
10-09-1976,0.01888,0.019206,0.01888,0.019206,0.010569377,22732800
13-09-1976,0.019206,0.019531,0.018717,0.019043,0.010479679,7372800
14-09-1976,0.01888,0.01888,0.018555,0.018717,0.010300277,6604800
15-09-1976,0.01888,0.019043,0.01888,0.01888,0.01038997,2304000
16-09-1976,0.01888,0.019206,0.01888,0.019206,0.010569377,4608000
17-09-1976,0.019206,0.019206,0.019043,0.019206,0.010569377,10291200
20-09-1976,0.019206,0.019531,0.019043,0.019206,0.010569377,5452800
21-09-1976,0.019531,0.020182,0.019531,0.020182,0.011106481,13209600
22-09-1976,0.020182,0.020508001,0.020182,0.020345001,0.011196187,6835200
23-09-1976,0.020345001,0.020508001,0.020345001,0.020345001,0.011196187,5760000
24-09-1976,0.020345001,0.020508001,0.020182,0.020182,0.011106481,1843200
27-09-1976,0.020182,0.020833001,0.020182,0.020833001,0.011464747,14745600
28-09-1976,0.020671001,0.020671001,0.019857001,0.019857001,0.010927641,3148800
29-09-1976,0.020020001,0.020182,0.020020001,0.020182,0.011106481,1152000
30-09-1976,0.020182,0.020345001,0.020020001,0.020182,0.011106481,614400
01-10-1976,0.020182,0.020182,0.019857001,0.019857001,0.010927641,14822400
04-10-1976,0.019857001,0.019857001,0.019531,0.019694,0.010837936,3148800
05-10-1976,0.019531,0.019531,0.019531,0.019531,0.010748241,9676800
06-10-1976,0.019368,0.019368,0.019206,0.019206,0.010569377,20736000
07-10-1976,0.019043,0.019043,0.018555,0.019043,0.010479679,25190400
08-10-1976,0.019043,0.019206,0.018717,0.019043,0.010479679,8294400
11-10-1976,0.019043,0.019206,0.01888,0.01888,0.01038997,614400
12-10-1976,0.01888,0.019206,0.01888,0.019206,0.010569377,10598400
13-10-1976,0.019206,0.019531,0.019206,0.019531,0.010748241,1843200
14-10-1976,0.019531,0.019531,0.019043,0.019043,0.010479679,5145600
15-10-1976,0.01888,0.01888,0.01888,0.01888,0.01038997,6681600
18-10-1976,0.01888,0.019368,0.01888,0.019368,0.010658528,8217600
19-10-1976,0.019368,0.019531,0.019206,0.019206,0.010569377,1075200
20-10-1976,0.019206,0.019206,0.01888,0.01888,0.01038997,4608000
21-10-1976,0.019206,0.019531,0.019206,0.019206,0.010569377,7372800
22-10-1976,0.01888,0.01888,0.01888,0.01888,0.01038997,5222400
25-10-1976,0.01888,0.019206,0.018717,0.018717,0.010300277,3609600
26-10-1976,0.018717,0.01888,0.018717,0.01888,0.01038997,384000
27-10-1976,0.01888,0.019206,0.018555,0.018555,0.010211121,5990400
28-10-1976,0.018555,0.018555,0.018229,0.018392,0.010121425,7987200
29-10-1976,0.018392,0.018555,0.018066,0.018555,0.010211121,5452800
01-11-1976,0.018555,0.018717,0.018555,0.018555,0.010211121,1536000
03-11-1976,0.018229,0.018229,0.018066,0.018066,0.009942016,4761600
04-11-1976,0.018066,0.019206,0.018066,0.019043,0.010479679,51148800
05-11-1976,0.019368,0.019531,0.019368,0.019368,0.010658528,4531200
08-11-1976,0.019368,0.019531,0.019206,0.019531,0.010748241,7219200
09-11-1976,0.019531,0.020020001,0.019368,0.020020001,0.011017338,10675200
10-11-1976,0.020020001,0.020020001,0.019531,0.019694,0.010837936,7142400
11-11-1976,0.019857001,0.020345001,0.019857001,0.020345001,0.011196187,5376000
12-11-1976,0.020182,0.020182,0.019531,0.019694,0.010837936,12595200
15-11-1976,0.019694,0.019857001,0.019368,0.019857001,0.010927641,4531200
16-11-1976,0.020182,0.020508001,0.020182,0.020345001,0.011196187,1843200
17-11-1976,0.020345001,0.020345001,0.020182,0.020345001,0.011196187,3840000
18-11-1976,0.020345001,0.021159001,0.020345001,0.021159001,0.011644148,7987200
19-11-1976,0.021159001,0.021810001,0.021159001,0.021159001,0.011644148,26035200
22-11-1976,0.021159001,0.021322001,0.020508001,0.020671001,0.011375588,31027200
23-11-1976,0.020508001,0.020508001,0.020345001,0.020508001,0.011285897,2150400
24-11-1976,0.020508001,0.020508001,0.020020001,0.020345001,0.011196187,6988800
26-11-1976,0.020345001,0.020345001,0.019694,0.019857001,0.010927641,8601600
29-11-1976,0.019857001,0.019857001,0.019694,0.019857001,0.010927641,1228800
30-11-1976,0.019857001,0.020020001,0.019694,0.020020001,0.011017338,1305600
01-12-1976,0.020020001,0.020020001,0.019694,0.019694,0.010837936,5683200
02-12-1976,0.019694,0.020020001,0.019694,0.020020001,0.011017338,2304000
03-12-1976,0.019857001,0.019857001,0.019531,0.019531,0.010748241,2073600
06-12-1976,0.019531,0.019531,0.019531,0.019531,0.010748241,5145600
07-12-1976,0.019531,0.020020001,0.019368,0.019857001,0.010927641,4147200
08-12-1976,0.019857001,0.020020001,0.019857001,0.020020001,0.011035681,2380800
09-12-1976,0.020020001,0.020182,0.019694,0.020182,0.011124975,7449600
10-12-1976,0.020508001,0.020671001,0.020508001,0.020508001,0.011304683,5068800
13-12-1976,0.020508001,0.020508001,0.020020001,0.020020001,0.011035681,15206400
14-12-1976,0.020020001,0.020182,0.019531,0.019531,0.01076612,9753600
15-12-1976,0.019368,0.019368,0.01888,0.01888,0.010407267,17740800
16-12-1976,0.01888,0.019368,0.018717,0.019206,0.010586975,2073600
17-12-1976,0.019531,0.020020001,0.019531,0.020020001,0.011035681,4684800
20-12-1976,0.020020001,0.020020001,0.019694,0.020020001,0.011035681,3225600
21-12-1976,0.019531,0.019531,0.019368,0.019368,0.01067627,1459200
22-12-1976,0.019368,0.020020001,0.019368,0.019531,0.01076612,6220800
23-12-1976,0.019531,0.019857001,0.019368,0.019857001,0.010945832,1152000
27-12-1976,0.019857001,0.020020001,0.019531,0.019531,0.01076612,5913600
28-12-1976,0.019694,0.020020001,0.019694,0.020020001,0.011035681,3916800
29-12-1976,0.020020001,0.020182,0.020020001,0.020182,0.011124975,10598400
30-12-1976,0.020182,0.020182,0.020020001,0.020182,0.011124975,4992000
31-12-1976,0.020182,0.020182,0.020020001,0.020182,0.011124975,5299200
03-01-1977,0.020020001,0.020020001,0.019694,0.019694,0.010855974,1382400
04-01-1977,0.019531,0.019531,0.019206,0.019206,0.010586975,5452800
05-01-1977,0.019206,0.019206,0.018229,0.018555,0.010228117,14361600
06-01-1977,0.018555,0.019368,0.018555,0.019206,0.010586975,5452800
07-01-1977,0.019206,0.019368,0.01888,0.01888,0.010407267,8678400
10-01-1977,0.01888,0.019368,0.01888,0.019368,0.01067627,1996800
11-01-1977,0.019206,0.019206,0.019043,0.019043,0.010497131,998400
12-01-1977,0.019043,0.019043,0.018717,0.018717,0.010317422,3148800
13-01-1977,0.018717,0.018717,0.018392,0.018555,0.010228117,5299200
14-01-1977,0.018717,0.01888,0.018717,0.018717,0.010317422,691200
17-01-1977,0.018555,0.018555,0.018066,0.018229,0.010048421,4224000
18-01-1977,0.018229,0.018229,0.018066,0.018066,0.009958566,2380800
19-01-1977,0.018229,0.018392,0.018229,0.018392,0.010138269,9446400
20-01-1977,0.018392,0.018555,0.018229,0.018392,0.010138269,6604800
21-01-1977,0.018229,0.018229,0.018066,0.018066,0.009958566,8755200
24-01-1977,0.018229,0.018392,0.018229,0.018392,0.010138269,7219200
25-01-1977,0.018392,0.018392,0.018229,0.018392,0.010138269,2457600
26-01-1977,0.018392,0.018555,0.018392,0.018555,0.010228117,691200
27-01-1977,0.018555,0.018555,0.018066,0.018229,0.010048421,10982400
28-01-1977,0.018229,0.018229,0.018066,0.018229,0.010048421,1689600
31-01-1977,0.018066,0.018066,0.017904,0.018066,0.009958566,19660800
01-02-1977,0.018066,0.018392,0.018066,0.018229,0.010048421,6374400
02-02-1977,0.018229,0.018229,0.017904,0.017904,0.009869271,5145600
03-02-1977,0.017904,0.017904,0.017578,0.017578,0.009689569,4761600
04-02-1977,0.017578,0.017741,0.017415,0.017741,0.009779417,2457600
07-02-1977,0.017741,0.017741,0.017578,0.017578,0.009689569,2150400
08-02-1977,0.017578,0.017578,0.01709,0.01709,0.009420562,8832000
09-02-1977,0.01709,0.017253,0.01709,0.01709,0.009420562,1536000
10-02-1977,0.01709,0.017415,0.01709,0.017415,0.009599715,1536000
11-02-1977,0.017415,0.017415,0.01709,0.017253,0.009510417,2764800
14-02-1977,0.017253,0.017904,0.017253,0.017904,0.009869271,2688000
15-02-1977,0.017741,0.017741,0.017415,0.017415,0.009599715,9830400
16-02-1977,0.017415,0.017904,0.017415,0.017904,0.009869271,3993600
17-02-1977,0.017904,0.017904,0.017741,0.017741,0.009779417,768000
18-02-1977,0.017741,0.017741,0.017415,0.017741,0.009779417,3532800
22-02-1977,0.017741,0.017904,0.017741,0.017904,0.009869271,1382400
23-02-1977,0.017904,0.017904,0.017578,0.017578,0.009689569,6835200
24-02-1977,0.017578,0.017578,0.017415,0.017415,0.009599715,998400
25-02-1977,0.017578,0.017578,0.017578,0.017578,0.009689569,4531200
28-02-1977,0.017578,0.017741,0.017578,0.017741,0.009779417,2227200
01-03-1977,0.017741,0.017904,0.017578,0.017904,0.009869271,1382400
02-03-1977,0.017904,0.017904,0.017741,0.017741,0.009779417,844800
03-03-1977,0.017741,0.017741,0.017578,0.017741,0.009779417,2764800
04-03-1977,0.017741,0.017904,0.017741,0.017741,0.009779417,1996800
07-03-1977,0.017741,0.018066,0.017578,0.017741,0.009779417,6988800
08-03-1977,0.017741,0.018066,0.017741,0.017741,0.009779417,20812800
09-03-1977,0.017741,0.017904,0.017578,0.017578,0.009689569,2841600
10-03-1977,0.017578,0.017741,0.017578,0.017578,0.009689569,1689600
11-03-1977,0.017578,0.017741,0.017578,0.017578,0.009689569,2611200
14-03-1977,0.017741,0.017904,0.017741,0.017904,0.009869271,768000
15-03-1977,0.017904,0.018066,0.017741,0.018066,0.009958566,2841600
16-03-1977,0.018066,0.018555,0.018066,0.018555,0.010228117,4300800
17-03-1977,0.018555,0.01888,0.018229,0.018717,0.010317422,8217600
18-03-1977,0.018717,0.019043,0.018392,0.01888,0.010407267,21811200
21-03-1977,0.01888,0.01888,0.018717,0.018717,0.010335483,2841600
22-03-1977,0.018717,0.01888,0.018555,0.018717,0.010335483,4915200
23-03-1977,0.018717,0.01888,0.018555,0.018717,0.010335483,1152000
24-03-1977,0.018717,0.018717,0.018392,0.018392,0.010156021,1920000
25-03-1977,0.018392,0.018392,0.017741,0.017904,0.009886553,2304000
28-03-1977,0.017904,0.018066,0.017904,0.018066,0.009976012,691200
29-03-1977,0.018066,0.018066,0.017578,0.017578,0.009706534,6374400
30-03-1977,0.017741,0.018066,0.017741,0.017904,0.009886553,998400
31-03-1977,0.017904,0.018229,0.017741,0.018066,0.009976012,5913600
01-04-1977,0.017904,0.017904,0.017578,0.017578,0.009706534,7987200
04-04-1977,0.017578,0.017578,0.01709,0.01709,0.009437055,1996800
05-04-1977,0.01709,0.017415,0.01709,0.01709,0.009437055,5145600
06-04-1977,0.01709,0.017253,0.016927,0.016927,0.009347049,3609600
07-04-1977,0.016927,0.01709,0.016764,0.016927,0.009347049,2764800
11-04-1977,0.016927,0.01709,0.016927,0.01709,0.009437055,1536000
12-04-1977,0.01709,0.017415,0.016927,0.017253,0.00952707,5990400
13-04-1977,0.017415,0.017415,0.017415,0.017415,0.009616522,307200
14-04-1977,0.017415,0.017741,0.017415,0.017741,0.009796538,4684800
15-04-1977,0.017741,0.018066,0.017741,0.017741,0.009796538,3993600
18-04-1977,0.017741,0.017741,0.017253,0.017253,0.00952707,3916800
19-04-1977,0.017253,0.017253,0.016764,0.016764,0.009257048,9446400
20-04-1977,0.016764,0.017253,0.016764,0.017253,0.00952707,2304000
21-04-1977,0.017253,0.017415,0.01709,0.01709,0.009437055,2688000
22-04-1977,0.01709,0.01709,0.016602,0.016602,0.009167589,3609600
25-04-1977,0.016602,0.016927,0.016439,0.016439,0.009077581,4224000
26-04-1977,0.016439,0.016439,0.016439,0.016439,0.009077581,384000
27-04-1977,0.016439,0.016602,0.016439,0.016439,0.009077581,4454400
28-04-1977,0.016439,0.016602,0.016276,0.016276,0.008987573,6758400
29-04-1977,0.015951,0.015951,0.015625,0.015625,0.008628086,30873600
02-05-1977,0.015625,0.015788,0.015625,0.015625,0.008628086,5299200
03-05-1977,0.015625,0.015788,0.015625,0.015625,0.008628086,6220800
04-05-1977,0.015625,0.015625,0.015462,0.015625,0.008628086,5683200
05-05-1977,0.015625,0.016764,0.015137,0.016764,0.009257048,22195200
06-05-1977,0.016764,0.016764,0.016602,0.016764,0.009257048,5760000
09-05-1977,0.016764,0.016764,0.016439,0.016602,0.009167589,1996800
10-05-1977,0.016602,0.016764,0.016602,0.016764,0.009257048,921600
11-05-1977,0.016602,0.016602,0.016439,0.016602,0.009167589,1228800
12-05-1977,0.016602,0.016764,0.016439,0.016764,0.009257048,7296000
13-05-1977,0.016764,0.016927,0.016764,0.016764,0.009257048,768000
16-05-1977,0.016764,0.016764,0.016276,0.016764,0.009257048,8908800
17-05-1977,0.016764,0.016764,0.016602,0.016602,0.009167589,4224000
18-05-1977,0.016927,0.01709,0.016927,0.01709,0.009437055,4531200
19-05-1977,0.017253,0.017741,0.017253,0.017741,0.009796538,9369600
20-05-1977,0.017578,0.017578,0.017253,0.017578,0.009706534,4070400
23-05-1977,0.017578,0.017741,0.01709,0.017253,0.00952707,6220800
24-05-1977,0.017253,0.017904,0.01709,0.017904,0.009886553,2380800
25-05-1977,0.017904,0.017904,0.017578,0.017578,0.009706534,384000
26-05-1977,0.017578,0.017578,0.017578,0.017578,0.009706534,2150400
27-05-1977,0.017578,0.017578,0.017415,0.017578,0.009706534,2073600
31-05-1977,0.017415,0.017415,0.01709,0.017253,0.00952707,3302400
01-06-1977,0.017253,0.017253,0.017253,0.017253,0.00952707,1305600
02-06-1977,0.017253,0.017904,0.01709,0.017904,0.009886553,12979200
03-06-1977,0.017904,0.018066,0.017904,0.018066,0.009976012,7219200
06-06-1977,0.018066,0.018229,0.017904,0.018066,0.009976012,10060800
07-06-1977,0.018066,0.018229,0.018066,0.018229,0.010066018,4070400
08-06-1977,0.018392,0.018555,0.018392,0.018392,0.010156021,8064000
09-06-1977,0.018392,0.018555,0.018392,0.018555,0.010246027,1459200
10-06-1977,0.018555,0.018717,0.018229,0.018392,0.010156021,2688000
13-06-1977,0.018555,0.018717,0.018555,0.018717,0.010335483,3148800
14-06-1977,0.01888,0.019368,0.01888,0.019368,0.010694961,4608000
15-06-1977,0.019368,0.019368,0.019206,0.019206,0.010605511,2764800
16-06-1977,0.019206,0.019206,0.019043,0.019043,0.010515509,5913600
17-06-1977,0.019043,0.019043,0.01888,0.019043,0.010515509,3148800
20-06-1977,0.019043,0.019206,0.01888,0.01888,0.010457889,1996800
21-06-1977,0.01888,0.01888,0.01888,0.01888,0.010457889,9292800
22-06-1977,0.01888,0.01888,0.018555,0.018555,0.01027787,9523200
23-06-1977,0.018555,0.018717,0.018555,0.018555,0.01027787,1996800
24-06-1977,0.018555,0.01888,0.018555,0.01888,0.010457889,2841600
27-06-1977,0.01888,0.01888,0.018717,0.01888,0.010457889,4224000
28-06-1977,0.01888,0.01888,0.018555,0.018555,0.01027787,5529600
29-06-1977,0.018555,0.01888,0.018555,0.018717,0.010367605,12902400
30-06-1977,0.018717,0.01888,0.018555,0.01888,0.010457889,3763200
01-07-1977,0.01888,0.01888,0.018555,0.018555,0.01027787,2841600
05-07-1977,0.018555,0.018555,0.018555,0.018555,0.01027787,4992000
06-07-1977,0.018555,0.018717,0.018555,0.018555,0.01027787,1305600
07-07-1977,0.018555,0.018717,0.018229,0.018229,0.010097304,14361600
08-07-1977,0.018229,0.018555,0.018229,0.018555,0.01027787,1382400
11-07-1977,0.018555,0.018555,0.018392,0.018555,0.01027787,1152000
12-07-1977,0.018392,0.018392,0.018392,0.018392,0.010187584,844800
13-07-1977,0.018229,0.018229,0.018229,0.018229,0.010097304,2918400
15-07-1977,0.018229,0.018555,0.018229,0.018555,0.01027787,4300800
18-07-1977,0.018555,0.019206,0.018555,0.019043,0.010548187,16742400
19-07-1977,0.019043,0.019531,0.019043,0.019531,0.010818493,8140800
20-07-1977,0.019531,0.020345001,0.019531,0.019694,0.010908784,7065600
21-07-1977,0.019694,0.019694,0.019531,0.019531,0.010818493,3916800
22-07-1977,0.019531,0.019531,0.019206,0.019368,0.010728199,6528000
25-07-1977,0.019206,0.019206,0.019206,0.019206,0.010638473,921600
26-07-1977,0.019368,0.019531,0.019368,0.019368,0.010728199,10444800
27-07-1977,0.019368,0.019531,0.019043,0.019043,0.010548187,3302400
28-07-1977,0.019043,0.019206,0.019043,0.019206,0.010638473,4300800
29-07-1977,0.019206,0.019368,0.019043,0.019043,0.010548187,24422400
01-08-1977,0.019043,0.019206,0.01888,0.019206,0.010638473,384000
02-08-1977,0.019368,0.019694,0.019368,0.019694,0.010908784,4454400
03-08-1977,0.019694,0.019694,0.019531,0.019531,0.010818493,1382400
04-08-1977,0.019531,0.019857001,0.019368,0.019857001,0.010999077,5068800
05-08-1977,0.020020001,0.020508001,0.020020001,0.020508001,0.011359661,6451200
08-08-1977,0.020345001,0.020345001,0.020182,0.020345001,0.011269383,2995200
09-08-1977,0.020345001,0.020345001,0.020020001,0.020182,0.011179088,921600
10-08-1977,0.020182,0.020345001,0.020020001,0.020345001,0.011269383,1920000
11-08-1977,0.020508001,0.020996001,0.020508001,0.020508001,0.011359661,16204800
12-08-1977,0.020508001,0.020833001,0.020508001,0.020508001,0.011359661,2688000
15-08-1977,0.020345001,0.020345001,0.019857001,0.020182,0.011179088,6297600
16-08-1977,0.020182,0.020182,0.019857001,0.020182,0.011179088,1920000
17-08-1977,0.020182,0.020345001,0.020182,0.020345001,0.011269383,23116800
18-08-1977,0.020345001,0.020671001,0.020345001,0.020671001,0.011449956,2688000
19-08-1977,0.020671001,0.020671001,0.020508001,0.020671001,0.011449956,1382400
22-08-1977,0.020671001,0.020671001,0.020182,0.020182,0.011179088,5836800
23-08-1977,0.020182,0.020671001,0.020020001,0.020671001,0.011449956,5222400
24-08-1977,0.020671001,0.020671001,0.020345001,0.020508001,0.011359661,1612800
25-08-1977,0.020345001,0.020345001,0.020020001,0.020020001,0.011089358,844800
26-08-1977,0.020020001,0.020182,0.020020001,0.020020001,0.011089358,844800
29-08-1977,0.020182,0.020671001,0.020182,0.020671001,0.011449956,3686400
30-08-1977,0.020671001,0.020671001,0.020671001,0.020671001,0.011449956,1075200
31-08-1977,0.020508001,0.020508001,0.020182,0.020182,0.011179088,3072000
01-09-1977,0.020182,0.020833001,0.020182,0.020833001,0.0115397,6835200
02-09-1977,0.020671001,0.020671001,0.020345001,0.020508001,0.011391927,2380800
06-09-1977,0.020508001,0.020508001,0.020182,0.020508001,0.011391927,2611200
07-09-1977,0.020508001,0.020671001,0.020345001,0.020508001,0.011391927,1996800
08-09-1977,0.020182,0.020182,0.019857001,0.020182,0.011210842,6374400
09-09-1977,0.020182,0.020182,0.020020001,0.020182,0.011210842,2841600
12-09-1977,0.020182,0.020345001,0.020020001,0.020182,0.011210842,5683200
13-09-1977,0.020182,0.020345001,0.019857001,0.019857001,0.011030313,3379200
14-09-1977,0.019857001,0.020508001,0.019857001,0.020508001,0.011391927,1996800
15-09-1977,0.020508001,0.020671001,0.020345001,0.020508001,0.011391927,4838400
16-09-1977,0.020671001,0.020996001,0.020671001,0.020833001,0.011572475,8448000
19-09-1977,0.020833001,0.020833001,0.020833001,0.020833001,0.011572475,4838400
20-09-1977,0.020833001,0.020833001,0.020671001,0.020833001,0.011572475,6067200
21-09-1977,0.020833001,0.020833001,0.020508001,0.020671001,0.011482471,2073600
22-09-1977,0.020671001,0.020671001,0.020345001,0.020345001,0.011301394,11059200
23-09-1977,0.020345001,0.020671001,0.020345001,0.020508001,0.011391927,768000
26-09-1977,0.020508001,0.021322001,0.020508001,0.021322001,0.011844105,47385600
27-09-1977,0.021322001,0.021484001,0.021322001,0.021484001,0.011934082,6604800
28-09-1977,0.021484001,0.021484001,0.021322001,0.021484001,0.011934082,3379200
29-09-1977,0.021484001,0.021647001,0.021322001,0.021647001,0.012024625,4838400
30-09-1977,0.021647001,0.022135001,0.021647001,0.022135001,0.012295705,28646400
03-10-1977,0.022135001,0.022461001,0.022135001,0.022461001,0.012476803,22502400
04-10-1977,0.022298001,0.022298001,0.022135001,0.022135001,0.012295705,13132800
05-10-1977,0.022135001,0.022298001,0.022135001,0.022135001,0.012295705,6144000
06-10-1977,0.022135001,0.022949001,0.021973001,0.022786001,0.012657325,8601600
07-10-1977,0.022786001,0.022786001,0.022461001,0.022786001,0.012657325,4838400
10-10-1977,0.022786001,0.023274999,0.022786001,0.023112001,0.012838411,2995200
11-10-1977,0.023112001,0.024088999,0.023112001,0.023437999,0.013019511,50534400
12-10-1977,0.023274999,0.023274999,0.022949001,0.023112001,0.012838411,6912000
13-10-1977,0.022949001,0.022949001,0.022461001,0.022624001,0.012567339,5222400
14-10-1977,0.022624001,0.022786001,0.022135001,0.022461001,0.012476803,20428800
17-10-1977,0.022135001,0.022135001,0.021973001,0.021973001,0.012205726,1996800
18-10-1977,0.021973001,0.021973001,0.021647001,0.021810001,0.012115181,1996800
19-10-1977,0.021810001,0.021973001,0.021810001,0.021973001,0.012205726,2073600
20-10-1977,0.021973001,0.022135001,0.021810001,0.022135001,0.012295705,5836800
21-10-1977,0.022135001,0.022135001,0.021810001,0.022135001,0.012295705,844800
24-10-1977,0.021973001,0.021973001,0.021484001,0.021973001,0.012205726,18048000
25-10-1977,0.021973001,0.021973001,0.021484001,0.021484001,0.011934082,3993600
26-10-1977,0.021484001,0.021973001,0.021484001,0.021647001,0.012024625,3148800
27-10-1977,0.021647001,0.022135001,0.021484001,0.021973001,0.012205726,6681600
28-10-1977,0.021973001,0.022135001,0.021810001,0.022135001,0.012295705,1152000
31-10-1977,0.022135001,0.022298001,0.021810001,0.021973001,0.012205726,3532800
01-11-1977,0.021810001,0.021810001,0.021322001,0.021484001,0.011934082,5222400
02-11-1977,0.021484001,0.021647001,0.021322001,0.021484001,0.011934082,10675200
03-11-1977,0.021484001,0.021810001,0.021322001,0.021484001,0.011934082,3456000
04-11-1977,0.021484001,0.021973001,0.021484001,0.021973001,0.012205726,9753600
07-11-1977,0.021973001,0.022135001,0.021810001,0.022135001,0.012295705,4761600
08-11-1977,0.022135001,0.022298001,0.021973001,0.022298001,0.01238626,7603200
09-11-1977,0.022298001,0.022298001,0.022135001,0.022135001,0.012295705,5376000
10-11-1977,0.022135001,0.022461001,0.022135001,0.022461001,0.012476803,12979200
11-11-1977,0.022624001,0.023437999,0.022624001,0.023274999,0.01292896,6144000
14-11-1977,0.023274999,0.023437999,0.022949001,0.023437999,0.013019511,8524800
15-11-1977,0.023437999,0.023437999,0.023274999,0.023437999,0.013019511,3148800
16-11-1977,0.023437999,0.024088999,0.023274999,0.024088999,0.013381128,25574400
17-11-1977,0.024088999,0.024088999,0.023762999,0.023762999,0.013200033,13440000
18-11-1977,0.023925999,0.023925999,0.023925999,0.023925999,0.013290577,20505600
21-11-1977,0.023925999,0.024088999,0.023762999,0.024088999,0.013381128,18048000
22-11-1977,0.024250999,0.025064999,0.024250999,0.024901999,0.013832742,9830400
23-11-1977,0.024901999,0.026041999,0.024739999,0.026041999,0.014500342,10444800
25-11-1977,0.025878999,0.025878999,0.025552999,0.025552999,0.014228075,7065600
28-11-1977,0.025552999,0.025552999,0.025064999,0.025227999,0.014047108,20966400
29-11-1977,0.024413999,0.024413999,0.023925999,0.023925999,0.013322143,15360000
30-11-1977,0.023925999,0.024250999,0.023437999,0.024088999,0.013412909,6220800
01-12-1977,0.024250999,0.026203999,0.024250999,0.025715999,0.014318835,28108800
02-12-1977,0.025878999,0.026203999,0.025878999,0.026203999,0.014590551,7910400
05-12-1977,0.026041999,0.026041999,0.025878999,0.026041999,0.014500342,6912000
06-12-1977,0.026041999,0.026041999,0.025390999,0.025390999,0.014137881,8985600
07-12-1977,0.025064999,0.025064999,0.024413999,0.024413999,0.013593873,30566400
08-12-1977,0.024739999,0.025227999,0.024739999,0.025227999,0.014047108,8064000
09-12-1977,0.025227999,0.026203999,0.024901999,0.026041999,0.014500342,51072000
12-12-1977,0.026041999,0.026693,0.026041999,0.026693,0.014862827,9676800
13-12-1977,0.026366999,0.026366999,0.026041999,0.026041999,0.014500342,6297600
14-12-1977,0.026366999,0.026693,0.026366999,0.026366999,0.014681313,42163200
15-12-1977,0.026366999,0.026529999,0.025715999,0.025715999,0.014318835,26342400
16-12-1977,0.025715999,0.026041999,0.025715999,0.025878999,0.014409601,21964800
19-12-1977,0.025878999,0.026203999,0.025878999,0.025878999,0.014409601,9600000
20-12-1977,0.025878999,0.026041999,0.025878999,0.026041999,0.014500342,8755200
